prompt_class,layer,head,mean_forman_curvature_mean,mean_forman_curvature_std,mean_forman_curvature_median,density_mean,density_std,density_median,n_edges_mean,n_edges_std,n_edges_median,lcc_size_mean,lcc_size_std,lcc_size_median,row_entropy_mean_mean,row_entropy_mean_std,row_entropy_mean_median,avg_shortest_path_lcc_mean,avg_shortest_path_lcc_std,avg_shortest_path_lcc_median,mean_forman_curvature_ci_lo,mean_forman_curvature_ci_hi,density_ci_lo,density_ci_hi,n_edges_ci_lo,n_edges_ci_hi,lcc_size_ci_lo,lcc_size_ci_hi,row_entropy_mean_ci_lo,row_entropy_mean_ci_hi,avg_shortest_path_lcc_ci_lo,avg_shortest_path_lcc_ci_hi
structured_nonlogical,8,9,47.972550271522074,8.335671035213371,45.54070042141803,0.49909090909090914,0.0028747978728803462,0.5,54.1,7.709301740970665,55.0,10.9,0.7378647873726217,11.0,1.2798437554246247,0.0897088601788191,1.279620224237442,1.7297316569842949,0.21674807416910033,1.7266989897071703,43.65399171879606,53.07419861541032,0.49727272727272726,0.5,50.0,58.4,10.5,11.3,1.22878463682442,1.3301012274677104,1.6079305708872256,1.842896245012077
structured_nonlogical,8,10,44.397353752506774,10.498403277888668,42.3588579815542,0.49358585858585863,0.008682854761316026,0.4962121212121212,53.5,7.67752853752068,54.0,10.9,0.7378647873726217,11.0,1.2632079837779806,0.08952543343480279,1.2750998298327128,1.7094253473883068,0.1613056869614471,1.7552392001142518,38.73783388409036,50.90479326404236,0.4887840909090909,0.497979797979798,49.5,57.902499999999996,10.5,11.3,1.213387358224151,1.3146649050105998,1.6123934436728347,1.8028237110614203
structured_nonlogical,8,11,50.57643345681879,7.084729067911871,52.46362294966626,0.49833333333333335,0.00353174418930245,0.5,54.0,7.542472332656507,55.0,10.9,0.7378647873726217,11.0,1.2702113301284386,0.0949890381531733,1.2457819289631313,1.5720519157388178,0.19637997328264326,1.579022095487006,46.205373161936755,54.72990897438671,0.4960606060606061,0.5,49.9975,58.2,10.5,11.3,1.2177010080570523,1.32693165089777,1.4671935645124592,1.6911082326421383
structured_nonlogical,11,0,40.20013410394311,6.191332192391674,41.62367043222906,0.4992424242424242,0.0023956648940669694,0.5,54.1,7.549098548097573,55.0,10.9,0.7378647873726217,11.0,1.4173562423207542,0.05693569491203615,1.4083733320236207,1.778241944932048,0.10892670120441297,1.7376087618644322,36.46630926341955,43.70651871494974,0.4977272727272727,0.5,50.0,58.3,10.5,11.3,1.3887350120178679,1.452662789655454,1.7230059918533525,1.8453881206144516
structured_nonlogical,11,1,46.45998710119692,5.8183251875865984,49.36825164539157,0.4956060606060606,0.004653595757490687,0.4962121212121212,53.7,7.513691207093592,54.0,10.9,0.7378647873726217,11.0,1.3311775289099625,0.09863578511126443,1.318234263194932,1.7396406939115192,0.11941597597109802,1.7244295682502522,42.91701973132803,49.66454714972176,0.49287878787878786,0.49833333333333335,49.7,58.0,10.5,11.3,1.2747127044235516,1.3891617911724432,1.6692798455714812,1.8111023495152145
structured_nonlogical,11,2,47.66146409221122,7.420866030103331,47.96851613545877,0.49106060606060603,0.013560394445614828,0.5,53.2,7.5836080536319335,52.5,10.9,0.7378647873726217,11.0,1.26628923490493,0.10896002069053536,1.2617540286646949,1.5359162618663222,0.167581773821774,1.4929856700749644,43.399213827876835,52.24157562569684,0.4821212121212121,0.4984848484848484,49.1,57.6,10.5,11.3,1.2077476509031322,1.3363465546845184,1.4479301067703176,1.6379920774310437
structured_nonlogical,11,3,48.781625909716865,4.652544950508109,48.694940934628576,0.49833333333333335,0.003531744189302433,0.5,54.0,7.542472332656505,55.0,10.9,0.7378647873726217,11.0,1.3025027460281295,0.1110169824362369,1.3157196521759034,1.6832004703151386,0.19841769108278443,1.7498463125034989,46.37813037390083,51.44893944351212,0.4957575757575758,0.5,49.9,58.2,10.5,11.3,1.237494039690254,1.360888315536759,1.5657148929362177,1.7948310964038119
structured_nonlogical,11,4,43.24527069508446,6.2835169280066845,42.72507775297684,0.4954545454545454,0.007725787141807246,0.5,53.7,7.703534542302284,53.5,10.9,0.7378647873726217,11.0,1.3577018006221213,0.07389789986033184,1.333949374159177,1.7522735447853315,0.0924235308749789,1.7199303184862038,39.79858531500147,46.7734600315307,0.4909090909090909,0.5,49.7,58.1025,10.5,11.3,1.3181444118453396,1.400306360896338,1.706156078061558,1.8109359307472972
structured_nonlogical,11,5,49.55665616382677,8.077476951098985,51.34594855750477,0.49651515151515146,0.008690685090727264,0.5,53.8,7.568942389058652,55.0,10.9,0.7378647873726217,11.0,1.2775313223461913,0.07269348129454395,1.2764523949888016,1.6120133781801667,0.04434603566371991,1.6168781714647424,44.903483397625614,54.277957123693376,0.49106060606060603,0.5,49.8,58.1,10.5,11.3,1.2340762602364024,1.3162222170506914,1.5847077473246471,1.636956668642644
structured_nonlogical,11,6,48.118550892454245,7.182768065427798,46.52584291892285,0.4918181818181818,0.010883809088526049,0.4954545454545455,53.3,7.703534542302282,53.0,10.9,0.7378647873726217,11.0,1.2550988463079087,0.09283881191429029,1.2230876551734076,1.473468224456662,0.1538136201053897,1.4515871936983604,44.21727039682881,52.35575565747324,0.48545454545454547,0.4981818181818182,49.4,58.0,10.5,11.3,1.2067171347853212,1.3111567291685127,1.392779631592862,1.572061874253838
structured_nonlogical,11,7,47.40393052663181,7.418887373927344,46.95852309275605,0.4937373737373737,0.007123420628475645,0.4954545454545455,53.5,7.501851623284599,54.0,10.9,0.7378647873726217,11.0,1.2975795624412672,0.08261542969377175,1.2614701271057127,1.705761565576855,0.09993737932065622,1.6820376136213917,43.304864828803844,51.92915434097942,0.4893939393939394,0.497979797979798,49.4,57.7025,10.5,11.3,1.2503519599062927,1.3471865609687086,1.6482621462843707,1.7661899497215021
structured_nonlogical,11,8,48.51993576345022,6.190043809292704,46.94409862490751,0.4955555555555556,0.00642295055091867,0.5,53.7,7.513691207093592,55.0,10.9,0.7378647873726217,11.0,1.2829874382657234,0.09551153150467315,1.276903438568115,1.6701642881271268,0.15142431276595406,1.6987257352684138,45.10506311909662,52.2374346596577,0.4914583333333333,0.4992424242424242,49.6,58.0,10.5,11.3,1.2299786505765384,1.3377675234588107,1.5813731363047763,1.7535272499143169
structured_nonlogical,11,9,46.15309707052102,14.489120486636665,49.31185798916127,0.486060606060606,0.017853374622453108,0.4954545454545455,52.7,7.888810641239488,52.5,10.9,0.7378647873726217,11.0,1.217853400556728,0.12831149123271526,1.1881669998168944,1.533804975835086,0.2227159075219141,1.5235094012228778,37.149415994712825,53.40065426103381,0.47514393939393934,0.4957575757575758,48.5,57.3,10.5,11.3,1.1489065254032613,1.2956147601441903,1.4123508625447017,1.658048178965935
structured_nonlogical,11,10,32.68632613172548,25.60451196362959,39.440903388747046,0.4691919191919191,0.03674509981349041,0.4906565656565656,50.8,8.189424074174365,46.0,10.9,0.7378647873726217,11.0,1.1868072782185943,0.13600495791451064,1.1131251891454061,1.5652325028704666,0.1790939001246683,1.5646295987056464,19.093587455238676,46.23236241941163,0.44918813131313123,0.488945707070707,46.6,55.802499999999995,10.5,11.3,1.1132872625679682,1.2689182274764912,1.4654462360278613,1.6711448965558273
structured_nonlogical,11,11,42.67107752920925,10.970875248413375,43.295378206580054,0.48813131313131314,0.014889713484925227,0.49166666666666664,52.9,7.723700897597961,52.5,10.9,0.7378647873726217,11.0,1.2274290981437221,0.09093524453413689,1.2206254035234452,1.6344859833505474,0.1709942970520999,1.6178954474454676,36.259194097708004,49.10536751786508,0.47868181818181815,0.49606313131313134,48.8,57.5,10.5,11.3,1.175349235204359,1.2817489793621226,1.5393025515351495,1.7258683451729055
